Consumer_Timestamp,Producer_timestamp,Date,Time,Datetime,Record Index,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2025-04-04T15:26:47.139160,2025-04-04T14:45:42.104476,08/02/2005,07.00.00,2005-02-08T07:00:00,8029,1.0,991.0,,3.0,653.0,228.0,944.0,146.0,885.0,931.0,5.9,45.1,0.4211
2025-04-04T15:26:47.139535,2025-04-04T14:45:42.106115,08/02/2005,08.00.00,2005-02-08T08:00:00,8030,2.1,1223.0,,10.0,979.0,455.0,658.0,224.0,1120.0,1332.0,6.0,46.4,0.4367
2025-04-04T15:26:47.139810,2025-04-04T14:45:42.107219,08/02/2005,09.00.00,2005-02-08T09:00:00,8031,2.9,1277.0,,15.1,1153.0,493.0,543.0,253.0,1268.0,1520.0,6.6,43.7,0.4273
2025-04-04T15:26:47.140028,2025-04-04T14:45:42.108372,08/02/2005,10.00.00,2005-02-08T10:00:00,8032,2.2,1114.0,,8.6,922.0,410.0,689.0,225.0,1022.0,1223.0,8.7,36.3,0.4074
2025-04-04T15:26:47.140273,2025-04-04T14:45:42.109432,08/02/2005,11.00.00,2005-02-08T11:00:00,8033,1.6,1088.0,,6.9,853.0,277.0,729.0,180.0,996.0,1122.0,10.5,33.4,0.4246
2025-04-04T15:26:47.140544,2025-04-04T14:45:42.110305,08/02/2005,12.00.00,2005-02-08T12:00:00,8034,1.8,1064.0,,7.6,881.0,340.0,727.0,194.0,979.0,1099.0,11.4,27.8,0.3748
2025-04-04T15:26:47.140733,2025-04-04T14:45:42.111473,08/02/2005,13.00.00,2005-02-08T13:00:00,8035,1.5,1047.0,,6.9,854.0,238.0,753.0,158.0,959.0,904.0,12.7,27.4,0.4011
2025-04-04T15:26:47.140929,2025-04-04T14:45:42.113055,08/02/2005,14.00.00,2005-02-08T14:00:00,8036,2.2,1075.0,,8.5,920.0,323.0,726.0,184.0,992.0,1022.0,13.3,23.3,0.354
2025-04-04T15:26:47.141212,2025-04-04T14:45:42.114667,08/02/2005,15.00.00,2005-02-08T15:00:00,8037,1.6,973.0,,5.3,777.0,286.0,858.0,165.0,844.0,719.0,13.9,20.7,0.3271
2025-04-04T15:26:47.141456,2025-04-04T14:45:42.115753,08/02/2005,16.00.00,2005-02-08T16:00:00,8038,1.5,942.0,,4.4,733.0,271.0,912.0,156.0,800.0,609.0,13.6,20.0,0.3093
2025-04-04T15:26:47.141662,2025-04-04T14:45:42.117137,08/02/2005,17.00.00,2005-02-08T17:00:00,8039,1.8,,,,,276.0,,172.0,,,,,
2025-04-04T15:26:47.141931,2025-04-04T14:45:42.118096,08/02/2005,18.00.00,2005-02-08T18:00:00,8040,1.8,,,,,295.0,,194.0,,,,,
2025-04-04T15:26:47.142199,2025-04-04T14:45:42.119484,08/02/2005,19.00.00,2005-02-08T19:00:00,8041,2.3,,,,,340.0,,208.0,,,,,
2025-04-04T15:26:47.142482,2025-04-04T14:45:42.121052,08/02/2005,20.00.00,2005-02-08T20:00:00,8042,1.9,,,,,275.0,,187.0,,,,,
2025-04-04T15:26:47.142849,2025-04-04T14:45:42.121950,08/02/2005,21.00.00,2005-02-08T21:00:00,8043,1.9,,,,,293.0,,187.0,,,,,
2025-04-04T15:26:47.143089,2025-04-04T14:45:42.122875,08/02/2005,22.00.00,2005-02-08T22:00:00,8044,1.1,,,,,157.0,,127.0,,,,,
2025-04-04T15:26:47.143341,2025-04-04T14:45:42.124028,08/02/2005,23.00.00,2005-02-08T23:00:00,8045,0.9,,,,,133.0,,107.0,,,,,
2025-04-04T15:26:47.143666,2025-04-04T14:45:42.125186,09/02/2005,00.00.00,2005-02-09T00:00:00,8046,0.8,,,,,120.0,,99.0,,,,,
2025-04-04T15:26:47.144088,2025-04-04T14:45:42.126603,09/02/2005,01.00.00,2005-02-09T01:00:00,8047,0.9,,,,,122.0,,100.0,,,,,
2025-04-04T15:26:47.144732,2025-04-04T14:45:42.128143,09/02/2005,02.00.00,2005-02-09T02:00:00,8048,0.7,,,,,80.0,,73.0,,,,,
2025-04-04T15:26:47.145230,2025-04-04T14:45:42.129292,09/02/2005,03.00.00,2005-02-09T03:00:00,8049,0.8,,,,,,,,,,,,
2025-04-04T15:26:47.145631,2025-04-04T14:45:42.130632,09/02/2005,04.00.00,2005-02-09T04:00:00,8050,,,,,,88.0,,83.0,,,,,
2025-04-04T15:26:47.145899,2025-04-04T14:45:42.131425,09/02/2005,05.00.00,2005-02-09T05:00:00,8051,0.7,,,,,109.0,,92.0,,,,,
2025-04-04T15:26:47.146334,2025-04-04T14:45:42.132811,09/02/2005,06.00.00,2005-02-09T06:00:00,8052,0.6,,,,,120.0,,100.0,,,,,
2025-04-04T15:26:47.146685,2025-04-04T14:45:42.134393,09/02/2005,07.00.00,2005-02-09T07:00:00,8053,1.0,,,,,233.0,,149.0,,,,,
2025-04-04T15:26:47.146941,2025-04-04T14:45:42.136112,09/02/2005,08.00.00,2005-02-09T08:00:00,8054,1.7,,,,,394.0,,231.0,,,,,
2025-04-04T15:26:47.147284,2025-04-04T14:45:42.137063,09/02/2005,09.00.00,2005-02-09T09:00:00,8055,2.7,,,,,424.0,,245.0,,,,,
2025-04-04T15:26:47.147604,2025-04-04T14:45:42.138087,09/02/2005,10.00.00,2005-02-09T10:00:00,8056,3.3,,,,,446.0,,203.0,,,,,
2025-04-04T15:26:47.147874,2025-04-04T14:45:42.139069,09/02/2005,11.00.00,2005-02-09T11:00:00,8057,2.1,,,,,266.0,,165.0,,,,,
2025-04-04T15:26:47.148140,2025-04-04T14:45:42.140408,09/02/2005,12.00.00,2005-02-09T12:00:00,8058,2.0,,,,,261.0,,168.0,,,,,
2025-04-04T15:26:47.148401,2025-04-04T14:45:42.141707,09/02/2005,13.00.00,2005-02-09T13:00:00,8059,2.0,,,,,220.0,,151.0,,,,,
2025-04-04T15:26:47.148659,2025-04-04T14:45:42.143224,09/02/2005,14.00.00,2005-02-09T14:00:00,8060,2.3,,,,,241.0,,152.0,,,,,
2025-04-04T15:26:47.148925,2025-04-04T14:45:42.144919,09/02/2005,15.00.00,2005-02-09T15:00:00,8061,2.0,,,,,208.0,,144.0,,,,,
2025-04-04T15:26:47.149196,2025-04-04T14:45:42.145847,09/02/2005,16.00.00,2005-02-09T16:00:00,8062,2.1,,,,,215.0,,148.0,,,,,
2025-04-04T15:26:47.149455,2025-04-04T14:45:42.147674,09/02/2005,17.00.00,2005-02-09T17:00:00,8063,2.3,,,,,257.0,,176.0,,,,,
2025-04-04T15:26:47.149747,2025-04-04T14:45:42.150381,09/02/2005,18.00.00,2005-02-09T18:00:00,8064,3.1,,,,,355.0,,209.0,,,,,
2025-04-04T15:26:47.150132,2025-04-04T14:45:42.151509,09/02/2005,19.00.00,2005-02-09T19:00:00,8065,3.9,,,,,415.0,,240.0,,,,,
2025-04-04T15:26:47.150406,2025-04-04T14:45:42.152697,09/02/2005,20.00.00,2005-02-09T20:00:00,8066,3.8,,,,,349.0,,223.0,,,,,
2025-04-04T15:26:47.150801,2025-04-04T14:45:42.154148,09/02/2005,21.00.00,2005-02-09T21:00:00,8067,2.9,,,,,254.0,,187.0,,,,,
2025-04-04T15:26:47.151397,2025-04-04T14:45:42.156753,09/02/2005,22.00.00,2005-02-09T22:00:00,8068,2.2,,,,,228.0,,157.0,,,,,
2025-04-04T15:26:47.151852,2025-04-04T14:45:42.157786,09/02/2005,23.00.00,2005-02-09T23:00:00,8069,1.9,,,,,156.0,,123.0,,,,,
2025-04-04T15:26:47.152261,2025-04-04T14:45:42.159106,10/02/2005,00.00.00,2005-02-10T00:00:00,8070,2.0,,,,,161.0,,126.0,,,,,
2025-04-04T15:26:47.152578,2025-04-04T14:45:42.160848,10/02/2005,01.00.00,2005-02-10T01:00:00,8071,1.8,,,,,123.0,,106.0,,,,,
2025-04-04T15:26:47.152848,2025-04-04T14:45:42.162089,10/02/2005,02.00.00,2005-02-10T02:00:00,8072,1.6,,,,,108.0,,95.0,,,,,
2025-04-04T15:26:47.153065,2025-04-04T14:45:42.163792,10/02/2005,03.00.00,2005-02-10T03:00:00,8073,1.5,,,,,,,,,,,,
2025-04-04T15:26:47.153274,2025-04-04T14:45:42.165328,10/02/2005,04.00.00,2005-02-10T04:00:00,8074,1.4,,,,,95.0,,87.0,,,,,
2025-04-04T15:26:47.153515,2025-04-04T14:45:42.166455,10/02/2005,05.00.00,2005-02-10T05:00:00,8075,1.5,,,,,102.0,,88.0,,,,,
2025-04-04T15:26:47.153825,2025-04-04T14:45:42.167723,10/02/2005,06.00.00,2005-02-10T06:00:00,8076,1.7,,,,,178.0,,134.0,,,,,
2025-04-04T15:26:47.154106,2025-04-04T14:45:42.169219,10/02/2005,07.00.00,2005-02-10T07:00:00,8077,1.9,,,,,214.0,,156.0,,,,,
2025-04-04T15:26:47.154377,2025-04-04T14:45:42.170491,10/02/2005,08.00.00,2005-02-10T08:00:00,8078,3.3,,,,,492.0,,247.0,,,,,
2025-04-04T15:26:47.154714,2025-04-04T14:45:42.171913,10/02/2005,09.00.00,2005-02-10T09:00:00,8079,3.8,,,,,540.0,,289.0,,,,,
2025-04-04T15:26:47.154981,2025-04-04T14:45:42.173212,10/02/2005,10.00.00,2005-02-10T10:00:00,8080,4.3,,,,,604.0,,250.0,,,,,
2025-04-04T15:26:47.155214,2025-04-04T14:45:42.174506,10/02/2005,11.00.00,2005-02-10T11:00:00,8081,3.7,,,,,646.0,,232.0,,,,,
2025-04-04T15:26:47.155472,2025-04-04T14:45:42.176378,10/02/2005,12.00.00,2005-02-10T12:00:00,8082,2.7,,,,,418.0,,185.0,,,,,
2025-04-04T15:26:47.155780,2025-04-04T14:45:42.179145,10/02/2005,13.00.00,2005-02-10T13:00:00,8083,2.2,,,,,250.0,,147.0,,,,,
2025-04-04T15:26:47.156056,2025-04-04T14:45:42.181094,10/02/2005,14.00.00,2005-02-10T14:00:00,8084,2.4,,,,,226.0,,128.0,,,,,
2025-04-04T15:26:47.156322,2025-04-04T14:45:42.182456,10/02/2005,15.00.00,2005-02-10T15:00:00,8085,2.2,,,,,271.0,,131.0,,,,,
2025-04-04T15:26:47.156581,2025-04-04T14:45:42.184245,10/02/2005,16.00.00,2005-02-10T16:00:00,8086,2.3,,,,,288.0,,135.0,,,,,
2025-04-04T15:26:47.156899,2025-04-04T14:45:42.185954,10/02/2005,17.00.00,2005-02-10T17:00:00,8087,2.6,,,,,299.0,,149.0,,,,,
2025-04-04T15:26:47.157207,2025-04-04T14:45:42.187433,10/02/2005,18.00.00,2005-02-10T18:00:00,8088,4.2,,,,,534.0,,209.0,,,,,
2025-04-04T15:26:47.157522,2025-04-04T14:45:42.189119,10/02/2005,19.00.00,2005-02-10T19:00:00,8089,6.2,,,,,687.0,,243.0,,,,,
2025-04-04T15:26:47.157927,2025-04-04T14:45:42.190459,10/02/2005,20.00.00,2005-02-10T20:00:00,8090,8.4,,,,,1028.0,,276.0,,,,,
2025-04-04T15:26:47.158304,2025-04-04T14:45:42.192236,10/02/2005,21.00.00,2005-02-10T21:00:00,8091,4.5,,,,,605.0,,225.0,,,,,
2025-04-04T15:26:47.158717,2025-04-04T14:45:42.193822,10/02/2005,22.00.00,2005-02-10T22:00:00,8092,2.7,,,,,345.0,,194.0,,,,,
2025-04-04T15:26:47.159086,2025-04-04T14:45:42.195341,10/02/2005,23.00.00,2005-02-10T23:00:00,8093,2.4,,,,,255.0,,164.0,,,,,
2025-04-04T15:26:47.159410,2025-04-04T14:45:42.196713,11/02/2005,00.00.00,2005-02-11T00:00:00,8094,2.3,,,,,211.0,,148.0,,,,,
2025-04-04T15:26:47.159788,2025-04-04T14:45:42.198666,11/02/2005,01.00.00,2005-02-11T01:00:00,8095,2.2,,,,,190.0,,136.0,,,,,
2025-04-04T15:26:47.160082,2025-04-04T14:45:42.199826,11/02/2005,02.00.00,2005-02-11T02:00:00,8096,2.0,,,,,149.0,,116.0,,,,,
2025-04-04T15:26:47.160358,2025-04-04T14:45:42.201289,11/02/2005,03.00.00,2005-02-11T03:00:00,8097,1.6,,,,,,,,,,,,
2025-04-04T15:26:47.160675,2025-04-04T14:45:42.202235,11/02/2005,04.00.00,2005-02-11T04:00:00,8098,1.6,,,,,107.0,,91.0,,,,,
2025-04-04T15:26:47.160908,2025-04-04T14:45:42.203643,11/02/2005,05.00.00,2005-02-11T05:00:00,8099,1.5,,,,,98.0,,87.0,,,,,
2025-04-04T15:26:47.161109,2025-04-04T14:45:42.205037,11/02/2005,06.00.00,2005-02-11T06:00:00,8100,1.7,,,,,183.0,,123.0,,,,,
2025-04-04T15:26:47.161369,2025-04-04T14:45:42.206483,11/02/2005,07.00.00,2005-02-11T07:00:00,8101,1.8,,,,,224.0,,152.0,,,,,
2025-04-04T15:26:47.161597,2025-04-04T14:45:42.207931,11/02/2005,08.00.00,2005-02-11T08:00:00,8102,3.8,,,,,589.0,,267.0,,,,,
2025-04-04T15:26:47.162024,2025-04-04T14:45:42.209198,11/02/2005,09.00.00,2005-02-11T09:00:00,8103,5.9,,,,,700.0,,296.0,,,,,
2025-04-04T15:26:47.162232,2025-04-04T14:45:42.210448,11/02/2005,10.00.00,2005-02-11T10:00:00,8104,5.4,,,,,747.0,,291.0,,,,,
2025-04-04T15:26:47.162396,2025-04-04T14:45:42.211922,11/02/2005,11.00.00,2005-02-11T11:00:00,8105,4.7,,,,,746.0,,276.0,,,,,
2025-04-04T15:26:47.162662,2025-04-04T14:45:42.213146,11/02/2005,12.00.00,2005-02-11T12:00:00,8106,4.3,,,,,702.0,,250.0,,,,,
2025-04-04T15:26:47.162960,2025-04-04T14:45:42.214590,11/02/2005,13.00.00,2005-02-11T13:00:00,8107,5.4,,,,,723.0,,251.0,,,,,
2025-04-04T15:26:47.163234,2025-04-04T14:45:42.216138,11/02/2005,14.00.00,2005-02-11T14:00:00,8108,5.8,,,,,872.0,,275.0,,,,,
2025-04-04T15:26:47.163493,2025-04-04T14:45:42.217796,11/02/2005,15.00.00,2005-02-11T15:00:00,8109,6.1,,,,,1054.0,,312.0,,,,,
2025-04-04T15:26:47.163759,2025-04-04T14:45:42.219035,11/02/2005,16.00.00,2005-02-11T16:00:00,8110,7.1,,,,,1218.0,,340.0,,,,,
2025-04-04T15:26:47.164062,2025-04-04T14:45:42.220323,11/02/2005,17.00.00,2005-02-11T17:00:00,8111,6.6,,,,,1227.0,,326.0,,,,,
2025-04-04T15:26:47.164356,2025-04-04T14:45:42.222202,11/02/2005,18.00.00,2005-02-11T18:00:00,8112,6.5,,,,,1061.0,,284.0,,,,,
2025-04-04T15:26:47.164771,2025-04-04T14:45:42.223348,11/02/2005,19.00.00,2005-02-11T19:00:00,8113,7.1,,,,,1075.0,,289.0,,,,,
2025-04-04T15:26:47.165413,2025-04-04T14:45:42.224297,11/02/2005,20.00.00,2005-02-11T20:00:00,8114,4.9,,,,,641.0,,215.0,,,,,
2025-04-04T15:26:47.165995,2025-04-04T14:45:42.226107,11/02/2005,21.00.00,2005-02-11T21:00:00,8115,4.0,1521.0,,16.8,1203.0,490.0,476.0,207.0,1400.0,2141.0,8.5,50.9,0.5664
2025-04-04T15:26:47.166525,2025-04-04T14:45:42.227502,11/02/2005,22.00.00,2005-02-11T22:00:00,8116,4.0,1428.0,,13.0,1085.0,550.0,526.0,213.0,1268.0,2023.0,8.3,53.3,0.5843
2025-04-04T15:26:47.166911,2025-04-04T14:45:42.229158,11/02/2005,23.00.00,2005-02-11T23:00:00,8117,3.6,1463.0,,12.6,1069.0,422.0,530.0,192.0,1279.0,1967.0,7.1,58.1,0.5885
2025-04-04T15:26:47.167171,2025-04-04T14:45:42.230458,12/02/2005,00.00.00,2005-02-12T00:00:00,8118,4.2,1494.0,,14.2,1124.0,541.0,504.0,211.0,1313.0,1931.0,5.8,64.3,0.5964
2025-04-04T15:26:47.167396,2025-04-04T14:45:42.231531,12/02/2005,01.00.00,2005-02-12T01:00:00,8119,4.3,1462.0,,12.9,1080.0,599.0,522.0,229.0,1274.0,1889.0,5.3,66.8,0.5979
2025-04-04T15:26:47.167631,2025-04-04T14:45:42.232811,12/02/2005,02.00.00,2005-02-12T02:00:00,8120,3.6,1326.0,,9.7,967.0,490.0,578.0,216.0,1174.0,1699.0,5.0,66.6,0.5871
2025-04-04T15:26:47.167876,2025-04-04T14:45:42.234040,12/02/2005,03.00.00,2005-02-12T03:00:00,8121,2.5,1185.0,,5.9,807.0,,685.0,,1051.0,1467.0,5.0,66.3,0.5811
2025-04-04T15:26:47.168187,2025-04-04T14:45:42.235643,12/02/2005,04.00.00,2005-02-12T04:00:00,8122,,1154.0,,5.5,788.0,223.0,709.0,146.0,1065.0,1390.0,5.1,65.9,0.5827
2025-04-04T15:26:47.168488,2025-04-04T14:45:42.236972,12/02/2005,05.00.00,2005-02-12T05:00:00,8123,1.4,1175.0,,6.6,839.0,214.0,670.0,136.0,1087.0,1371.0,4.1,69.0,0.5735
2025-04-04T15:26:47.168771,2025-04-04T14:45:42.238096,12/02/2005,06.00.00,2005-02-12T06:00:00,8124,1.4,1203.0,,7.3,870.0,274.0,641.0,156.0,1103.0,1427.0,4.6,67.6,0.5778
2025-04-04T15:26:47.169041,2025-04-04T14:45:42.238925,12/02/2005,07.00.00,2005-02-12T07:00:00,8125,1.6,1250.0,,8.8,933.0,338.0,620.0,176.0,1144.0,1489.0,5.2,65.5,0.5836
2025-04-04T15:26:47.169306,2025-04-04T14:45:42.240524,12/02/2005,08.00.00,2005-02-12T08:00:00,8126,2.3,1321.0,,11.9,1046.0,496.0,562.0,224.0,1263.0,1610.0,6.0,62.8,0.5929
2025-04-04T15:26:47.169568,2025-04-04T14:45:42.241931,12/02/2005,09.00.00,2005-02-12T09:00:00,8127,2.4,1323.0,,12.0,1049.0,433.0,550.0,207.0,1290.0,1619.0,7.1,59.3,0.6005
2025-04-04T15:26:47.169853,2025-04-04T14:45:42.243918,12/02/2005,10.00.00,2005-02-12T10:00:00,8128,2.7,1381.0,,11.9,1045.0,496.0,541.0,221.0,1307.0,1706.0,7.8,58.0,0.6136
2025-04-04T15:26:47.170094,2025-04-04T14:45:42.245085,12/02/2005,11.00.00,2005-02-12T11:00:00,8129,3.4,1480.0,,16.2,1186.0,615.0,498.0,229.0,1382.0,1882.0,9.0,54.7,0.6271
2025-04-04T15:26:47.170393,2025-04-04T14:45:42.246176,12/02/2005,12.00.00,2005-02-12T12:00:00,8130,3.1,1485.0,,17.6,1229.0,551.0,477.0,208.0,1450.0,1911.0,10.0,53.1,0.6495
2025-04-04T15:26:47.170641,2025-04-04T14:45:42.247767,12/02/2005,13.00.00,2005-02-12T13:00:00,8131,3.6,1522.0,,17.6,1229.0,575.0,470.0,207.0,1488.0,1943.0,10.8,52.0,0.6738
2025-04-04T15:26:47.170872,2025-04-04T14:45:42.249243,12/02/2005,14.00.00,2005-02-12T14:00:00,8132,3.8,1570.0,,17.5,1224.0,575.0,468.0,216.0,1448.0,2020.0,11.0,51.4,0.6746
2025-04-04T15:26:47.171113,2025-04-04T14:45:42.251032,12/02/2005,15.00.00,2005-02-12T15:00:00,8133,3.3,1507.0,,15.7,1170.0,574.0,488.0,224.0,1392.0,1999.0,11.0,51.4,0.6725
2025-04-04T15:26:47.171451,2025-04-04T14:45:42.252353,12/02/2005,16.00.00,2005-02-12T16:00:00,8134,3.4,1540.0,,16.7,1202.0,582.0,475.0,225.0,1440.0,2008.0,10.9,52.0,0.6796
2025-04-04T15:26:47.171659,2025-04-04T14:45:42.253756,12/02/2005,17.00.00,2005-02-12T17:00:00,8135,3.7,1556.0,,17.1,1214.0,658.0,472.0,227.0,1435.0,2026.0,11.1,52.0,0.6869
2025-04-04T15:26:47.171910,2025-04-04T14:45:42.254854,12/02/2005,18.00.00,2005-02-12T18:00:00,8136,4.6,1707.0,,23.0,1378.0,851.0,416.0,248.0,1637.0,2225.0,11.0,53.6,0.7033
2025-04-04T15:26:47.172636,2025-04-04T14:45:42.256678,12/02/2005,19.00.00,2005-02-12T19:00:00,8137,5.0,1766.0,,24.6,1419.0,903.0,404.0,251.0,1659.0,2317.0,11.0,55.1,0.7221
2025-04-04T15:26:47.173100,2025-04-04T14:45:42.258133,12/02/2005,20.00.00,2005-02-12T20:00:00,8138,5.7,1846.0,,26.8,1474.0,952.0,389.0,265.0,1712.0,2426.0,11.4,55.4,0.7471
2025-04-04T15:26:47.173375,2025-04-04T14:45:42.258976,12/02/2005,21.00.00,2005-02-12T21:00:00,8139,5.2,1795.0,,23.2,1382.0,894.0,410.0,262.0,1609.0,2355.0,11.1,56.9,0.7506
2025-04-04T15:26:47.173636,2025-04-04T14:45:42.260192,12/02/2005,22.00.00,2005-02-12T22:00:00,8140,5.0,1755.0,,22.0,1352.0,839.0,417.0,241.0,1587.0,2375.0,10.2,60.0,0.7461
2025-04-04T15:26:47.173871,2025-04-04T14:45:42.261184,12/02/2005,23.00.00,2005-02-12T23:00:00,8141,4.5,1738.0,,20.4,1309.0,743.0,424.0,231.0,1543.0,2494.0,10.1,59.9,0.7379
2025-04-04T15:26:47.174093,2025-04-04T14:45:42.262605,13/02/2005,00.00.00,2005-02-13T00:00:00,8142,4.1,1712.0,,18.0,1239.0,671.0,443.0,229.0,1488.0,2411.0,9.9,63.2,0.7706
2025-04-04T15:26:47.174351,2025-04-04T14:45:42.264192,13/02/2005,01.00.00,2005-02-13T01:00:00,8143,4.1,1751.0,,18.5,1255.0,689.0,435.0,221.0,1541.0,2226.0,9.4,73.4,0.8662
2025-04-04T15:26:47.174615,2025-04-04T14:45:42.265973,13/02/2005,02.00.00,2005-02-13T02:00:00,8144,3.1,1574.0,,13.3,1093.0,478.0,497.0,180.0,1451.0,1808.0,9.4,77.7,0.9203
2025-04-04T15:26:47.174931,2025-04-04T14:45:42.267187,13/02/2005,03.00.00,2005-02-13T03:00:00,8145,2.7,1458.0,,11.3,1024.0,,530.0,,1413.0,1571.0,9.6,78.7,0.9429
2025-04-04T15:26:47.175158,2025-04-04T14:45:42.268475,13/02/2005,04.00.00,2005-02-13T04:00:00,8146,2.8,1515.0,,12.5,1066.0,345.0,508.0,140.0,1430.0,1548.0,8.9,81.3,0.9277
2025-04-04T15:26:47.175465,2025-04-04T14:45:42.269658,13/02/2005,05.00.00,2005-02-13T05:00:00,8147,2.9,1491.0,,11.5,1031.0,373.0,515.0,153.0,1387.0,1541.0,8.5,82.9,0.9243
2025-04-04T15:26:47.175660,2025-04-04T14:45:42.271496,13/02/2005,06.00.00,2005-02-13T06:00:00,8148,2.6,1453.0,,10.9,1012.0,324.0,534.0,150.0,1348.0,1441.0,8.3,84.0,0.9234
2025-04-04T15:26:47.175854,2025-04-04T14:45:42.272689,13/02/2005,07.00.00,2005-02-13T07:00:00,8149,2.6,1443.0,,10.7,1003.0,341.0,542.0,145.0,1356.0,1396.0,8.1,85.0,0.9221
2025-04-04T15:26:47.176056,2025-04-04T14:45:42.273771,13/02/2005,08.00.00,2005-02-13T08:00:00,8150,2.8,1473.0,,11.9,1047.0,424.0,522.0,149.0,1420.0,1411.0,8.7,83.7,0.9423
2025-04-04T15:26:47.176365,2025-04-04T14:45:42.274683,13/02/2005,09.00.00,2005-02-13T09:00:00,8151,3.3,1548.0,,13.4,1097.0,522.0,491.0,155.0,1477.0,1497.0,9.5,82.4,0.976
2025-04-04T15:26:47.176674,2025-04-04T14:45:42.276065,13/02/2005,10.00.00,2005-02-13T10:00:00,8152,3.2,1586.0,,13.0,1084.0,492.0,495.0,158.0,1473.0,1619.0,11.0,78.2,1.022
2025-04-04T15:26:47.176947,2025-04-04T14:45:42.277244,13/02/2005,11.00.00,2005-02-13T11:00:00,8153,3.3,1488.0,,11.2,1023.0,492.0,533.0,188.0,1456.0,1590.0,14.1,67.9,1.0859
2025-04-04T15:26:47.177213,2025-04-04T14:45:42.278902,13/02/2005,12.00.00,2005-02-13T12:00:00,8154,1.5,1220.0,,5.5,787.0,204.0,675.0,154.0,1310.0,1163.0,16.3,56.6,1.0422
2025-04-04T15:26:47.177476,2025-04-04T14:45:42.279886,13/02/2005,13.00.00,2005-02-13T13:00:00,8155,1.2,1198.0,,4.9,758.0,142.0,698.0,107.0,1277.0,1001.0,18.7,48.0,1.0259
2025-04-04T15:26:47.178132,2025-04-04T14:45:42.280887,13/02/2005,14.00.00,2005-02-13T14:00:00,8156,1.1,1168.0,,6.5,836.0,118.0,666.0,92.0,1278.0,822.0,19.5,39.3,0.882
2025-04-04T15:26:47.178456,2025-04-04T14:45:42.282292,13/02/2005,15.00.00,2005-02-13T15:00:00,8157,1.7,1149.0,,8.4,917.0,126.0,616.0,106.0,1293.0,773.0,19.9,34.1,0.782
2025-04-04T15:26:47.178769,2025-04-04T14:45:42.283281,13/02/2005,16.00.00,2005-02-13T16:00:00,8158,1.0,1052.0,,4.4,734.0,115.0,799.0,90.0,1109.0,588.0,19.4,32.4,0.7239
2025-04-04T15:26:47.179207,2025-04-04T14:45:42.285235,13/02/2005,17.00.00,2005-02-13T17:00:00,8159,1.0,1053.0,,4.3,727.0,137.0,789.0,100.0,1081.0,610.0,17.1,35.8,0.6944
2025-04-04T15:26:47.179845,2025-04-04T14:45:42.286637,13/02/2005,18.00.00,2005-02-13T18:00:00,8160,2.6,1238.0,,11.6,1037.0,212.0,583.0,132.0,1388.0,1000.0,15.5,40.7,0.7103
2025-04-04T15:26:47.180384,2025-04-04T14:45:42.287770,13/02/2005,19.00.00,2005-02-13T19:00:00,8161,2.5,1188.0,,9.0,939.0,354.0,658.0,211.0,1234.0,1048.0,14.8,42.8,0.7182
2025-04-04T15:26:47.181458,2025-04-04T14:45:42.288902,13/02/2005,20.00.00,2005-02-13T20:00:00,8162,2.1,1150.0,,7.8,891.0,331.0,684.0,179.0,1198.0,1002.0,13.9,43.8,0.6937
2025-04-04T15:26:47.181790,2025-04-04T14:45:42.290127,13/02/2005,21.00.00,2005-02-13T21:00:00,8163,1.0,984.0,,3.7,694.0,141.0,881.0,116.0,1032.0,711.0,13.7,42.9,0.6687
2025-04-04T15:26:47.182048,2025-04-04T14:45:42.291205,13/02/2005,22.00.00,2005-02-13T22:00:00,8164,1.3,1111.0,,5.3,777.0,228.0,760.0,143.0,1137.0,1024.0,12.5,47.8,0.6877
2025-04-04T15:26:47.182340,2025-04-04T14:45:42.292823,13/02/2005,23.00.00,2005-02-13T23:00:00,8165,1.5,1131.0,,5.6,793.0,228.0,728.0,142.0,1173.0,1054.0,11.8,53.4,0.7366
2025-04-04T15:26:47.182541,2025-04-04T14:45:42.294163,14/02/2005,00.00.00,2005-02-14T00:00:00,8166,1.4,1115.0,,5.3,778.0,203.0,749.0,135.0,1158.0,994.0,10.9,55.9,0.7312
2025-04-04T15:26:47.182835,2025-04-04T14:45:42.294973,14/02/2005,01.00.00,2005-02-14T01:00:00,8167,1.6,1133.0,,6.0,811.0,215.0,708.0,136.0,1182.0,1031.0,10.1,58.9,0.7301
2025-04-04T15:26:47.183055,2025-04-04T14:45:42.296369,14/02/2005,02.00.00,2005-02-14T02:00:00,8168,1.1,1024.0,,4.0,709.0,142.0,798.0,109.0,1120.0,884.0,9.8,61.2,0.7413
2025-04-04T15:26:47.183340,2025-04-04T14:45:42.297670,14/02/2005,03.00.00,2005-02-14T03:00:00,8169,0.7,968.0,,2.8,639.0,,891.0,,1080.0,794.0,8.4,67.1,0.7411
2025-04-04T15:26:47.183634,2025-04-04T14:45:42.299057,14/02/2005,04.00.00,2005-02-14T04:00:00,8170,0.5,923.0,,1.8,567.0,66.0,994.0,62.0,1024.0,688.0,8.3,67.2,0.7382
